,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
05/02/2018,42.888,39.928,38.2,41.776,40.5519,41.8079,42.824,41.512,44,51.5649,56.375,50.785,52.8349,50.4,52.0849,53.375,67.4649,80.675,81.9,83.875,81.425,83.58,87.9,87.98,83.945,84.705,81.5849,77.2949,76.1449,78.6449,81.5999,80.01,79.6149,73.705,65.2949,54.955,54.4199,51.09,46.674,42.944,39.976,48.824,46.464,48.248,49.576,51.285,46.715,47.928
06/02/2018,40.936,40.344,37.584,39.768,40.032,43.5919,44.632,42.6559,43.784,55,53.75,50.1199,47.498,48.624,48.576,58.8149,68.2699,78.9049,82.37,80.9199,79.23,77.8899,78.8399,83.3099,84.05,81.18,79.5299,77.23,79.04,80.25,81.32,82.065,78.08,74.855,67.2649,56.505,52.935,49.2249,43.368,40.984,39.36,39.4319,45.816,44.872,47.5359,47.776,47.872,46.056
07/02/2018,42.1759,41.776,36.7439,40.6559,42.768,43.04,42.776,43.1679,42.1839,56.5499,56.6399,52.3849,50.0649,50.34,50.2249,56.0499,67.5999,81.425,82.455,82.0449,85.915,86.125,86.22,84.245,79.7149,80.15,74.6699,71.25,73.8899,74.76,78.9899,72.8499,75.08,68.4,58.04,54.095,50.4,50.145,41.816,43.2,40.7519,42.768,46.6559,48.352,45.9599,46.624,44.352,44.728
08/02/2018,39.9679,38.7439,39.136,41.416,45.24,42.712,42.448,42.6959,42.768,53.365,54.9599,47.491,48.56,49.152,47.736,55.205,63.5849,75.0899,79.2549,78.775,79.305,85.2649,85.3899,79.745,79.9599,77.705,77.2399,70.6549,71.925,75.8399,79.98,78.98,73.7799,66.9349,56.04,50.9249,47.604,44.896,40.824,38.096,35.728,39.144,42.88,41.344,41.616,39.984,40.816,42.2
09/02/2018,38.816,39.6959,37.784,39.5919,42.32,42.736,46.3279,46.8559,46.872,54.9199,52.99,49.722,48.32,50.74,49.132,55.58,69.08,71.58,77,78.55,75.625,84.485,76.985,85.135,84.2799,81,78.65,72.0899,72.19,73.2249,74.985,75.845,76.235,77.4,62.58,53.865,52.415,52.97,44.186,40.504,41.408,47.7439,47.952,51.695,48.761,49.712,47.728,49.296
10/02/2018,44.1279,43.2,47.776,48.0639,47.464,45.944,46.1279,47.3279,45.24,43.84,44.672,43.5519,43.152,44.5439,43.6959,52.54,47.852,50.04,46.68,45.584,44.1839,41.216,47.0079,43.152,42.136,43.736,44.0159,41.768,40.5919,38.456,41.7519,41.344,42.9039,42.344,43.424,42.0639,42.784,42.3759,38.992,38.9679,38.16,40.896,41.784,40.9679,40.4399,39.7599,40.144,39.992
11/02/2018,40.9039,41.68,38.088,43.776,43.2879,43.5919,43.664,41.984,42.248,43.0639,43.4879,43.2879,42.36,43.1679,43.0079,43.16,42.616,42.984,44.2719,41.5919,43.2,40.36,42.8559,40.9039,43.08,43.2719,43.5439,42.5359,42.584,42.5999,41.736,43.872,43.2239,43.472,44.04,45.3279,44.576,45.9199,44.5359,43.624,44.4,43.616,44.6559,45.192,45.1679,44.688,45.08,45.216
12/02/2018,45.136,42.312,41.5919,44.456,44.816,48.9199,45.84,46.992,48.2719,53.82,57.395,48.873,52.4399,49.24,52.43,51.7999,64.8,73.8899,85.485,86.2249,86.3099,91.26,92.165,89.8799,88.6399,86.97,84.3649,84.1449,82.1849,82.5199,82.9599,90.8899,87.83,76.61,63.75,58.465,55.855,53.9749,49.219,42.848,43.16,39.056,46.872,47.944,53.125,50.4399,55.855,50.865
13/02/2018,46.803,45.7519,41.1759,45.9599,45.576,44.3839,43.88,44.256,46.04,57.685,55.055,50.105,50.45,50.305,50.63,59.7099,69.555,74.5449,82.11,82.51,82.235,92.3649,82.7399,88.205,85.555,86.7649,82.29,79.175,77.8949,79.2799,82.61,81.345,80.0299,72.375,63.105,54.705,51.965,52.755,49.0089,45.3839,40.72,40.4399,46.08,45.04,51.535,51.445,48.22,45.632
14/02/2018,41.608,41.2879,37.472,43.7999,46.136,46.1279,46.0079,43.208,46.824,59.0999,51.825,51.215,49.1479,49.6399,49.136,59.1399,66.305,74.73,81.6849,85.5149,84.165,91.9,88.43,92.5849,87.4649,85.2149,83.375,82.44,80.9049,81.8,82.5849,81.0199,78.7799,73.0149,60.04,53.455,49.754,50.575,42.569,39.248,40.776,38.528,39.304,41.7039,45.576,45.624,43.9199,44.0079
