,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
03/02/2018,28.832,28.0639,28.408,27.8239,28.112,29.392,28.304,28.7999,29.176,28.176,28.584,28.12,46.3759,51.615,47.465,48.1839,46.816,44.888,45.568,44.928,45.2799,44.3359,42.8639,44.456,43.152,42.0079,42.5359,41.776,41.56,41.304,41.3359,45.056,41.896,43.72,40.944,42.048,41.0239,41.9599,43.08,42.32,31.176,25.208,24.832,25.584,24.304,25.128,25.208,25.3759
04/02/2018,25.9279,25.792,25.76,24.672,25.864,26.392,25.76,25.8799,25.472,24.728,24.448,25.792,43.952,56.1399,51.1399,49.08,48.4399,44.72,44.472,46.832,43.464,44.16,43.32,42.368,43.344,41.192,42.4959,43.5999,43.48,42.928,42.616,43.216,42.352,44.48,48.84,48.2319,47.8559,49.2799,48.792,49.728,34.784,30.416,30.68,31.344,30.36,30.7199,30.552,31.664
05/02/2018,32.112,30.36,30.48,30.32,34.1839,34.52,34.088,34.7039,38.976,39.72,43.84,43.816,62.75,75.72,77.8,93.385,101.36,100.6699,97.625,108.1699,112.62,107.555,102.7099,102.3949,97.9499,97.055,100.76,97.97,100.9649,96.7549,94.9199,90.8799,89.15,85.095,65.9599,61.785,59.145,57.5499,56.72,56.2099,40.4259,33.424,32.976,31.952,31,31.184,30.872,31.384
06/02/2018,30.488,30.152,30.08,29.9279,34.088,34.0239,33.768,34.8079,37.112,36.928,44.096,43.84,62.7249,76.4899,79.3899,92.5749,106.29,108.93,108.6549,106.455,106.2649,105.08,104.83,104.2399,104.9049,101.945,98.165,100.3949,97.91,98.9599,97.33,94.105,87.43,88.5449,68.485,63.9049,60.0499,55.805,52.465,53.505,38.146,32.344,31.464,31.1919,30.2,31.4559,30.576,31.104
07/02/2018,29.9039,30.368,29.4,29.712,33.3759,34.36,34.4,34.6959,36.872,36.9199,44.36,43.8639,60.7649,79.73,74.525,93.8249,100.2249,101.9899,114.4349,103.2799,103.3899,101.5149,99.0199,99.5599,98.4199,97.04,92.94,90.945,93.065,89.5049,91.3099,88.4499,85.9649,83.7699,63.2,63.255,57.985,55.2,56.1349,52.7599,38.451,33.248,31.968,32.872,30.976,30.568,30.152,30.7999
08/02/2018,30.624,29.5599,29.9279,30.12,33.952,34.088,34.1759,35.352,37.816,37.4319,44.112,43.512,62.0149,71.4049,72.275,83.375,95.48,99.48,95.1999,100.175,102.2649,103.33,97.19,97.29,118.175,120.04,91.08,88.8799,89.885,88.32,86.2249,85.9599,83.04,81.0749,60.3499,54.105,51.485,49.596,47.52,49.0639,38.032,33.408,32.944,32.4959,31.656,31.768,32.36,32.256
09/02/2018,31.224,31.576,30.864,31.448,32.0719,32.056,32.1679,32.472,35.4879,35.448,45.776,45.0159,62.895,84.68,95.6699,92.305,102.2799,109.04,118.4649,110.745,114.9499,108.97,109.805,111.2799,109.1549,106.19,108.9349,101.1699,102.6699,105.2399,100.5849,99.3899,102.705,95.0899,64.51,58.855,55.7449,53.4,50.84,49.859,38.312,33.352,31.84,32.152,32.032,30.8799,30.832,30.584
10/02/2018,30.288,30.392,29.84,29.5919,30.136,29.976,30.68,31.0639,30.048,29.8799,30.136,29.872,52.2599,59.5449,60.145,59.825,76.7249,65.275,64.945,63.935,63.7599,62.5449,64.3499,64.455,62.7449,62.6899,60.095,59.665,60.4199,60.115,59.465,61.285,44.019,46.888,41.416,41.624,42.48,40.832,42.72,40.5519,32.7039,27.896,28.112,28.344,28.24,27.792,28.664,27.4559
11/02/2018,27.04,27.2719,27.32,27.992,28.288,27.1439,27.3759,27.2479,27.416,27.184,27.584,27.24,46.136,49.16,47.408,44.5999,44.936,43.944,43.264,46.0079,44.664,42.112,43.608,43.048,43.792,41.304,41.112,40.816,41.624,40.4,41.256,41.9039,40.248,42.512,44.9039,47.3279,46.36,48.08,46.52,47.936,36.872,30.68,31.032,30.648,31.3759,31.0879,31.648,31.5119
12/02/2018,31.392,31.256,31.04,30.92,40.504,39.872,40.4319,59.82,51.52,53.435,44.681,43.312,62.8699,72.665,70.885,83.625,89.8249,98.5899,109.32,104.73,118.76,108.7699,102.695,106.7649,122.195,104.775,104.8,103.75,100.6999,99.9499,97.8949,100.855,93.5199,92.1549,71.5199,67.9599,65.525,59.08,58.7599,56.555,47.2649,39.672,38.664,38.4879,36.5999,38.1839,37.368,36.568
