,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
03/02/2018,7.0205,6.973,6.995,6.8065,7.0435,6.88,7.7535,7.4975,7.4465,7.587,7.408,8.2495,8.5985,9.0975,8.7555,8.064,7.2385,7.504,7.1805,6.992,7.4755,6.9885,7.7695,7.7795,6.736,6.9725,7.36,6.029,6.352,5.971,6.288,6.0515,7.0335,7.341,6.806,6.9635,6.912,6.8735,7.6895,6.8865,7.1585,7.248,7.2095,7.6065,7.088,7.2865,6.96,7.363
04/02/2018,6.6335,7.0945,6.9535,6.96,7.1075,7.011,8.1665,8.8445,7.562,7.7245,8.1315,7.763,8.096,8.749,9.0975,8.2625,7.958,8.077,8.899,8.0385,8.24,8.128,9.9455,8.3075,7.683,8.576,7.5555,7.939,8.317,7.507,7.731,8.4675,7.731,6.2335,6.9025,7.1905,7.152,8.4705,7.0335,7.043,7.36,7.28,7.104,7.3315,7.267,7.1715,7.539,7.3185
05/02/2018,7.3535,6.963,7.13,7.558,9.248,7.9875,7.667,8.1635,7.9615,8.2525,8.9665,8.1375,9.002,8.243,8.019,11.056,19.114,24.288,24.944,25.139,25.664,25.379,25.69,24.832,24.5855,25.0625,24.8895,25.1615,25.7789,26.224,24.666,25.1294,23.0175,21.3375,19.888,19.8335,16.4545,13.9075,10.883,9.3025,8.2175,8.3615,8.2305,8.205,8.259,7.821,7.7695,8.707
06/02/2018,8.24,7.341,7.747,8.0545,8.483,8.4035,8.112,7.9615,8.2335,7.933,8.627,8.2975,8.8065,8.5855,8.1955,12.0255,20.493,23.254,24.256,25.3794,24.48,24.496,26.208,26.3295,26.2269,25.5105,26.5184,25.0529,24.9885,25.629,26.9405,25.3155,24.48,21.7985,19.75,18.266,16.9725,14.8515,11.872,10.9855,8.5345,8.2495,8.3905,7.766,7.658,7.555,7.539,7.4915
07/02/2018,8.0925,7.552,7.386,7.536,8.1535,8.864,9.1295,9.2095,8.096,8.048,8.493,8.9565,8.4835,8.672,8.755,11.4305,18.9345,25.539,27.485,28.224,29.296,28.5245,26.624,25.6675,26.0669,26.5855,25.389,24.5215,25.325,25.0625,25.014,25.7955,21.8974,21.152,19.811,19.0464,16.8195,13.3245,13.1105,9.9935,8.4545,7.536,7.8655,8.621,8.704,8.2145,7.44,7.398
08/02/2018,7.325,7.443,7.3475,7.5485,9.7345,10.1475,8.3615,8.08,8.416,8.163,8.749,8.5405,8.682,8.56,8.726,11.9425,20.208,24.2975,25.2835,24.9599,26.112,25.9965,24.541,25.5425,24.7964,24.2465,24.912,24.7075,24.8349,24.003,24.8515,23.808,21.936,20.995,20.8735,19.024,16.381,14.208,10.269,8.5855,7.2605,7.04,6.9955,7.139,6.816,7.117,7.1165,7.872
09/02/2018,7.165,7.0015,6.8255,6.922,8.1695,10,8.723,7.9135,7.674,8.0575,8.0925,8.058,8.214,8.1315,8.3425,10.982,18.112,23.2035,24,24.5665,25.107,24.5345,25.472,24.2045,24.077,23.0529,23.5294,23.5265,24.598,22.861,23.437,23.184,21.539,19.875,17.8435,16.3775,13.453,11.3535,11.0815,8.5825,7.8685,6.9345,7.168,7.1295,7.136,7.1905,7.181,7.1165
10/02/2018,7.0465,7.104,7.037,7.104,7.3055,6.973,8.63,8.7395,7.792,8.1055,7.8495,7.789,8.496,8.1885,8.4035,8.3645,9.8595,8.9535,10.0385,9.7405,9.8945,9.792,9.5555,9.942,8.32,7.744,9.2995,8.4225,7.6575,8.2365,7.6835,8.051,8.528,7.8975,6.8995,6.691,6.944,7.037,6.8575,6.925,6.9725,6.829,7.1645,7.05,6.95,6.9955,7.0305,7.04
11/02/2018,7.1645,7.213,7.1135,7.107,7.082,6.931,8.6625,8.787,8.5665,7.9455,8.2815,8.058,8.211,8.333,8.112,8.7805,9.968,9.053,8.5885,8.512,8.7745,8.573,9.1325,8.8835,8.0385,6.592,6.054,6.224,6.778,7.0685,7.8655,6.1345,6.333,6.2655,6.6655,6.845,7.0815,6.912,6.9185,7.1165,7.645,6.957,7.014,7.165,7.053,7.126,6.938,7.1935
12/02/2018,7.8045,9.4435,7.235,7.056,8.157,8.2205,8.0545,7.792,7.965,8.784,8.272,8.339,8.4,8.1475,8.2495,10.1375,17.8785,22.0385,26.9629,28.6849,27.76,28.2684,28.173,27.9745,28.646,27.805,26.077,26.4415,25.299,24.784,25.2385,24.5984,24.2269,23.6095,21.9265,20.8414,17.146,12.928,11.158,8.3875,8.0225,7.152,8.1855,7.3375,7.248,7.2575,7.664,8.045
13/02/2018,7.36,7.008,7.3505,7.395,8.9055,9.2195,8.4,8.211,8.221,8.211,8.6175,8.7745,8.4255,8.8865,8.669,10.55,19.7024,25.1235,26.5564,26.608,26.6434,26.07,26.33,27.142,28.3519,27.421,27.037,27.398,26.6595,26.2625,24.976,24.7645,23.0945,22.6814,20.0735,19.1714,17.0844,12.6595,11.9455,9.587,9.2195,7.427,7.565,7.283,7.661,7.5105,7.414,7.53
14/02/2018,7.3215,7.5105,7.459,7.651,8.9985,9.3635,8.9245,8.32,8.445,8.512,8.5665,8.6495,8.7455,9.005,8.512,11.046,19.952,26.57,26.931,28.1469,27.882,26.7614,26.2654,25.6255,27.6224,26.701,28.1535,27.299,27.3279,27.9489,26.2269,26.0095,24.4035,22.0895,20.2145,19.4305,16.112,14.678,10.986,8.486,8.224,7.1265,7.469,7.4465,7.427,7.4015,7.2575,7.277
15/02/2018,7.475,7.066,7.302,7.312,8.176,8.73,7.9965,8.2465,8.4415,7.824,8.2115,7.958,8.2145,8.1955,7.958,11.0755,18.8349,23.4144,25.1105,24.8705,25.222,25.45,25.238,26.125,25.309,24.5884,24.096,24.1504,25.635,23.8209,24.544,23.965,23.3659,22.266,19.382,18.6755,16.691,12.32,11.7155,8.71,7.8145,6.8355,7.395,7.123,7.85,7.283,7.939,7.072
16/02/2018,7.053,7.1135,7.0655,7.168,8.237,8.1345,7.7055,7.421,7.728,7.571,8.1215,7.8625,8.285,8.2045,8.336,9.952,18.1054,23.2479,26.6434,27.811,27.488,26.605,25.9645,25.728,24.7234,25.8685,24.381,24.131,24.909,24.141,24.3165,24.128,23.3855,20.141,18.2785,18.3645,14.378,14.5695,11.984,9.6285,8.832,8.096,8.09,8.166,7.984,8.33,8.6365,8.1475
17/02/2018,8.195,8.0385,8.211,7.9715,8.198,7.8755,8.9825,10.448,8.5375,8.5695,8.448,8.752,9.392,9.635,8.8835,8.2205,8.0835,8.8575,10.291,9.674,9.504,10.211,9.395,9.962,9.248,8.019,8.259,8.685,9.507,8.144,9.04,9.469,8.195,7.082,6.8765,7.984,7.8115,7.872,7.9775,7.9165,8.461,8.5855,8.0895,8.2145,7.9715,8.166,7.898,8.2525
18/02/2018,7.9235,7.987,7.9745,8.0385,7.971,8.115,8.733,9.0175,9.072,8.7615,8.474,8.646,9.021,9.0945,9.0525,8.141,8.3745,8.8125,10.7905,9.664,8.848,7.824,8.0195,7.299,7.155,7.05,6.9375,7.28,7.987,6.9635,7.0175,7.0785,6.9695,7.187,7.2255,8.08,7.8755,7.936,7.7695,8.0095,7.952,7.8655,8.336,7.885,7.885,7.952,7.795,7.8175
19/02/2018,8.0415,7.8145,7.9395,7.795,8.845,9.126,8.621,8.307,8.458,8.368,8.7485,8.9025,8.8865,8.675,9.4655,11.6355,20.032,24.819,25.2514,24.992,26.0735,26.2015,25.6224,25.587,26.3104,25.648,26.4734,25.021,25.443,25.1905,24.7999,24.989,22.048,20.5855,18.0445,18.9314,14.8895,13.84,10.301,8.6205,7.597,6.944,7.0175,6.9695,7.0465,7.549,7.67,7.0755
20/02/2018,6.9375,7.0625,7.0525,7.0755,8.2015,7.955,7.6545,7.6415,7.76,7.7795,8.5345,8.0125,8.1155,7.9455,8.451,10.9345,19.0305,24.9085,23.0305,25.0464,25.4015,25.4559,25.629,25.3025,26.032,25.504,24.6175,24.9345,24.976,25.1805,24.9279,25.0275,23.0014,21.4015,20.0095,19.4655,17.3505,14.3615,11.325,9.1425,7.968,7.4335,7.536,7.6545,7.7345,7.488,7.587,7.856
21/02/2018,7.731,7.629,7.667,7.776,8.122,8.326,8.0675,7.859,8.064,8.589,8.48,8.6175,8.5055,8.5215,7.984,11.997,18.5984,23.8495,25.805,24.7935,25.683,25.68,25.3825,25.3215,25.9775,26.112,25.7824,25.645,24.8285,25.165,25.4494,24.8575,22.906,21.027,18.7584,18.579,16.797,14.288,10.755,8.3295,7.613,6.8895,6.928,6.8705,6.976,6.976,7.1775,6.8675
22/02/2018,7.254,6.944,7.328,7.264,8.618,8.432,8.048,8.067,7.635,8.2305,8.733,8.3745,8.4575,8.5855,9.9135,11.549,19.424,24.003,26.384,26.9279,26.509,26.4925,25.9459,25.136,25.6605,25.5359,25.0625,24.9825,25.8685,24.41,25.1615,24.6845,22.525,21.2225,18.7295,17.9135,16.0254,13.472,9.85,7.392,7.158,6.3745,6.301,6.371,6.3905,6.275,6.426,6.8765
23/02/2018,6.5055,6.557,6.355,6.3105,7.8305,8.221,7.1455,7.5135,7.075,7.696,8.7745,8.237,8.5725,8.266,8.467,9.629,18.1884,23.1745,25.427,24.6434,24.7645,24.5825,23.9235,23.312,22.6845,22.9505,22.5149,21.8595,21.9105,22.563,22.256,22.0545,20.336,18.995,15.7475,14.704,11.8655,10.768,8.7165,7.501,6.7425,6.291,6.4,6.6465,6.6815,6.285,6.144,6.7935
24/02/2018,6.6175,6.24,6.4895,6.224,6.298,6.1405,7.693,9.3375,7.2095,6.928,7.2835,8.259,7.9935,7.584,7.76,7.6355,8.1725,6.9315,6.928,6.5855,6.7455,6.6655,6.6915,5.718,5.485,6.099,5.4145,5.373,5.36,6.083,5.325,5.3345,6.102,5.8115,5.6895,5.789,6.726,6.7265,6.2465,6.576,6.2815,6.224,6.5155,6.176,6.131,6.1825,6.3005,6.3875
